family,report,table,row,headers,cells
skin_offset_diagnostic_v1,docs/benchmarks/skin_offset_diagnostic_v1/report.md,2,28,"[""Protocol / domain / model"", ""Shared residual energy"", ""Between-person energy"", ""Full squared-Lab error change""]","[""from_ipod/unseen/color"", ""16.0726"", ""4.3444"", ""-10.6420""]"
skin_offset_diagnostic_v1,docs/benchmarks/skin_offset_diagnostic_v1/report.md,2,29,"[""Protocol / domain / model"", ""Shared residual energy"", ""Between-person energy"", ""Full squared-Lab error change""]","[""from_ipod/unseen/color_ipw"", ""14.7394"", ""3.2081"", ""-10.7292""]"
skin_offset_diagnostic_v1,docs/benchmarks/skin_offset_diagnostic_v1/report.md,2,30,"[""Protocol / domain / model"", ""Shared residual energy"", ""Between-person energy"", ""Full squared-Lab error change""]","[""from_ipod/unseen/person_color"", ""19.0466"", ""2.0845"", ""-16.4410""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,1,1,"[""Arm"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds"", ""Same-site capture disagreement""]","[""raw"", ""3.4851 / 3.5127 / 3.4587"", ""3.4855"", ""2.7488""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,1,2,"[""Arm"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds"", ""Same-site capture disagreement""]","[""standardized"", ""3.5806 / 3.6027 / 3.6441"", ""3.6091"", ""2.9142""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,1,3,"[""Arm"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds"", ""Same-site capture disagreement""]","[""quotient3"", ""4.0912 / 4.1960 / 4.0431"", ""4.1101"", ""3.0339""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,1,4,"[""Arm"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds"", ""Same-site capture disagreement""]","[""output"", ""3.5188 / 3.4939 / 3.5242"", ""3.5123"", ""2.5056""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,1,5,"[""Arm"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds"", ""Same-site capture disagreement""]","[""vicreg"", ""3.5507 / 3.5174 / 3.5668"", ""3.5450"", ""2.5573""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,2,1,"[""Training camera -> evaluation"", ""Arm"", ""TRAIN /selection /evaluation people"", ""Evaluation images"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds""]","[""SLR -> iPod"", ""output"", ""8 /3 /3"", ""132"", ""6.1419 / 6.3260 / 5.9898"", ""6.1526""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,2,2,"[""Training camera -> evaluation"", ""Arm"", ""TRAIN /selection /evaluation people"", ""Evaluation images"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds""]","[""SLR -> iPod"", ""raw"", ""8 /3 /3"", ""132"", ""5.3482 / 5.4913 / 5.9794"", ""5.6063""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,2,3,"[""Training camera -> evaluation"", ""Arm"", ""TRAIN /selection /evaluation people"", ""Evaluation images"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds""]","[""iPod -> SLR"", ""output"", ""16 /3 /3"", ""132"", ""6.3551 / 6.5163 / 6.8254"", ""6.5656""]"
skin_pair_v1,docs/benchmarks/skin_pair_v1/report.md,2,4,"[""Training camera -> evaluation"", ""Arm"", ""TRAIN /selection /evaluation people"", ""Evaluation images"", ""Mean DeltaE00, seed17 /29 /43"", ""Mean over seeds""]","[""iPod -> SLR"", ""raw"", ""16 /3 /3"", ""132"", ""5.8650 / 6.3605 / 6.1943"", ""6.1399""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,1,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""mixed/bag_d1_k1"", ""1"", ""4.9960"", ""4.4199"", ""9.9673"", ""4.9910""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,2,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""mixed/bag_d1_k3"", ""3"", ""4.2103"", ""3.8964"", ""8.6981"", ""4.1913""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,3,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""mixed/bag_d2_k1"", ""1"", ""4.7854"", ""4.2638"", ""9.9554"", ""4.7591""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,4,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""mixed/bag_d2_k3"", ""3"", ""4.0554"", ""3.4875"", ""8.6304"", ""3.9947""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,5,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""mixed/mean_d1_k1"", ""1"", ""5.1126"", ""4.4212"", ""10.7429"", ""5.1404""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,6,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""mixed/mean_d1_k3"", ""3"", ""4.1832"", ""3.6952"", ""8.4315"", ""4.1538""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,7,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""mixed/mean_d2_k1"", ""1"", ""4.8533"", ""4.1516"", ""10.4523"", ""4.8495""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,8,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""mixed/mean_d2_k3"", ""3"", ""4.0120"", ""3.4598"", ""8.6074"", ""3.9506""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,9,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_SLR/bag_d1_k1"", ""1"", ""5.9690"", ""5.4105"", ""10.7989"", ""5.6272""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,10,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_SLR/bag_d1_k3"", ""3"", ""6.4100"", ""6.0247"", ""12.1073"", ""6.1340""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,11,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_SLR/bag_d2_k1"", ""1"", ""5.7480"", ""5.4769"", ""10.4481"", ""5.4046""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,12,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_SLR/bag_d2_k3"", ""3"", ""6.6379"", ""6.0045"", ""14.6197"", ""5.5029""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,13,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_SLR/mean_d1_k1"", ""1"", ""5.8589"", ""5.2602"", ""10.6963"", ""5.5374""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,14,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_SLR/mean_d1_k3"", ""3"", ""6.6616"", ""6.0116"", ""12.5591"", ""6.1750""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,15,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_SLR/mean_d2_k1"", ""1"", ""5.6521"", ""5.4606"", ""10.2894"", ""5.3286""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,16,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_SLR/mean_d2_k3"", ""3"", ""7.3072"", ""5.7168"", ""15.6043"", ""5.8339""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,17,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_ipod/bag_d1_k1"", ""1"", ""8.0489"", ""6.9837"", ""14.9378"", ""7.2322""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,18,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_ipod/bag_d1_k3"", ""3"", ""7.8077"", ""6.8819"", ""14.6904"", ""6.7560""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,19,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_ipod/bag_d2_k1"", ""1"", ""8.4358"", ""7.2554"", ""15.9115"", ""7.7306""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,20,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_ipod/bag_d2_k3"", ""3"", ""6.6877"", ""5.7653"", ""13.4961"", ""6.2920""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,21,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_ipod/mean_d1_k1"", ""1"", ""9.7372"", ""8.7850"", ""17.3444"", ""9.0319""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,22,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_ipod/mean_d1_k3"", ""3"", ""8.5645"", ""8.0872"", ""16.0283"", ""7.5717""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,23,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_ipod/mean_d2_k1"", ""1"", ""9.7187"", ""8.6462"", ""17.9220"", ""9.2626""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,1,24,"[""Protocol / family"", ""Initializations"", ""Mean"", ""Median"", ""p95"", ""Common 80%""]","[""from_ipod/mean_d2_k3"", ""3"", ""8.3810"", ""7.7791"", ""15.8246"", ""7.4360""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,1,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d1_k1 vs mean_d1_k1"", ""-0.1165"", ""[-0.2902, 0.0570]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,2,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d1_k3 vs mean_d1_k3"", ""0.0271"", ""[-0.0779, 0.1561]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,3,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d2_k1 vs mean_d2_k1"", ""-0.0678"", ""[-0.2082, 0.0725]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,4,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d2_k3 vs mean_d2_k3"", ""0.0434"", ""[-0.0630, 0.1528]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,5,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d1_k3 vs bag_d1_k1"", ""-0.7858"", ""[-1.2638, -0.3339]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,6,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d2_k3 vs bag_d2_k1"", ""-0.7300"", ""[-1.2955, -0.2848]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,7,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d1_k1 vs bag_d1_k1 collapsed inference"", ""0.0000"", ""[0.0000, 0.0000]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,8,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d1_k3 vs bag_d1_k3 collapsed inference"", ""0.0098"", ""[-0.0382, 0.0599]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,9,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d2_k1 vs bag_d2_k1 collapsed inference"", ""0.0000"", ""[0.0000, 0.0000]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,10,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""mixed"", ""bag_d2_k3 vs bag_d2_k3 collapsed inference"", ""-0.0030"", ""[-0.0391, 0.0331]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,11,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d1_k1 vs mean_d1_k1"", ""0.1101"", ""[0.0210, 0.1797]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,12,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d1_k3 vs mean_d1_k3"", ""-0.2516"", ""[-0.5016, -0.0455]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,13,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d2_k1 vs mean_d2_k1"", ""0.0959"", ""[0.0095, 0.1628]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,14,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d2_k3 vs mean_d2_k3"", ""-0.6692"", ""[-1.1065, -0.4003]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,15,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d1_k3 vs bag_d1_k1"", ""0.4410"", ""[-0.3774, 1.1282]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,16,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d2_k3 vs bag_d2_k1"", ""0.8900"", ""[-0.0026, 1.8394]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,17,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d1_k1 vs bag_d1_k1 collapsed inference"", ""0.0000"", ""[-0.0000, 0.0000]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,18,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d1_k3 vs bag_d1_k3 collapsed inference"", ""-0.1875"", ""[-0.4183, -0.0575]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,19,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d2_k1 vs bag_d2_k1 collapsed inference"", ""-0.0000"", ""[-0.0000, 0.0000]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,20,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_SLR"", ""bag_d2_k3 vs bag_d2_k3 collapsed inference"", ""-0.0716"", ""[-0.2060, 0.1193]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,21,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d1_k1 vs mean_d1_k1"", ""-1.6883"", ""[-2.1146, -1.1049]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,22,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d1_k3 vs mean_d1_k3"", ""-0.7568"", ""[-0.8682, -0.5481]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,23,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d2_k1 vs mean_d2_k1"", ""-1.2830"", ""[-1.5004, -1.1029]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,24,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d2_k3 vs mean_d2_k3"", ""-1.6933"", ""[-2.3370, -0.7110]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,25,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d1_k3 vs bag_d1_k1"", ""-0.2412"", ""[-0.5414, 0.1959]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,26,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d2_k3 vs bag_d2_k1"", ""-1.7481"", ""[-2.3769, -0.9551]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,27,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d1_k1 vs bag_d1_k1 collapsed inference"", ""0.0000"", ""[-0.0000, 0.0000]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,28,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d1_k3 vs bag_d1_k3 collapsed inference"", ""0.0775"", ""[0.0495, 0.1152]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,29,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d2_k1 vs bag_d2_k1 collapsed inference"", ""-0.0000"", ""[-0.0000, 0.0000]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,2,30,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval""]","[""from_ipod"", ""bag_d2_k3 vs bag_d2_k3 collapsed inference"", ""-0.0131"", ""[-0.0336, 0.0228]""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,1,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""mixed/bag_d1_k1"", ""[1]"", ""4.9960"", ""4.9960"", ""5.2028""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,2,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""mixed/bag_d1_k3"", ""[1, 1, 1]"", ""4.2103"", ""4.2005"", ""4.1098""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,3,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""mixed/bag_d2_k1"", ""[1]"", ""4.7854"", ""4.7854"", ""4.8944""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,4,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""mixed/bag_d2_k3"", ""[1, 1, 1]"", ""4.0554"", ""4.0584"", ""3.9921""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,5,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""mixed/mean_d1_k1"", ""[1]"", ""5.1126"", ""5.1126"", ""5.3385""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,6,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""mixed/mean_d1_k3"", ""[1, 1, 1]"", ""4.1832"", ""4.1832"", ""4.2454""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,7,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""mixed/mean_d2_k1"", ""[1]"", ""4.8533"", ""4.8533"", ""4.9936""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,8,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""mixed/mean_d2_k3"", ""[1, 1, 1]"", ""4.0120"", ""4.0120"", ""3.9645""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,9,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_SLR/bag_d1_k1"", ""[1]"", ""5.9690"", ""5.9690"", ""5.9566""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,10,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_SLR/bag_d1_k3"", ""[1, 1, 1]"", ""6.4100"", ""6.5974"", ""5.9600""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,11,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_SLR/bag_d2_k1"", ""[1]"", ""5.7480"", ""5.7480"", ""5.8336""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,12,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_SLR/bag_d2_k3"", ""[1, 1, 1]"", ""6.6379"", ""6.7095"", ""6.7746""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,13,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_SLR/mean_d1_k1"", ""[1]"", ""5.8589"", ""5.8589"", ""5.8862""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,14,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_SLR/mean_d1_k3"", ""[1, 1, 1]"", ""6.6616"", ""6.6616"", ""6.5225""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,15,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_SLR/mean_d2_k1"", ""[1]"", ""5.6521"", ""5.6521"", ""5.7663""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,16,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_SLR/mean_d2_k3"", ""[1, 1, 1]"", ""7.3072"", ""7.3072"", ""7.5242""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,17,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_ipod/bag_d1_k1"", ""[1]"", ""8.0489"", ""8.0489"", ""8.7506""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,18,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_ipod/bag_d1_k3"", ""[1, 1, 1]"", ""7.8077"", ""7.7301"", ""8.3281""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,19,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_ipod/bag_d2_k1"", ""[1]"", ""8.4358"", ""8.4358"", ""9.0992""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,20,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_ipod/bag_d2_k3"", ""[1, 1, 1]"", ""6.6877"", ""6.7007"", ""6.6324""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,21,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_ipod/mean_d1_k1"", ""[1]"", ""9.7372"", ""9.7372"", ""10.5093""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,22,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_ipod/mean_d1_k3"", ""[1, 1, 1]"", ""8.5645"", ""8.5645"", ""9.3065""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,23,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_ipod/mean_d2_k1"", ""[1]"", ""9.7187"", ""9.7187"", ""10.4317""]"
skin_patch_likelihood_v1,docs/benchmarks/skin_patch_likelihood_v1/report.md,3,24,"[""Protocol / family"", ""Strengths"", ""Full bag/model mean"", ""Collapsed mean"", ""Posterior 80%""]","[""from_ipod/mean_d2_k3"", ""[1, 1, 1]"", ""8.3810"", ""8.3810"", ""8.8616""]"
skin_relational_probe_v1,docs/benchmarks/skin_relational_probe_v1/report.md,1,1,"[""Representation"", ""Scope"", ""Closest-control preference"", ""Control within1 DeltaE00"", ""Control within2 DeltaE00"", ""True-color rank association""]","[""median_rgb"", ""unfitted descriptor"", ""59.30%"", ""57.56%"", ""59.62%"", ""0.2278""]"
skin_relational_probe_v1,docs/benchmarks/skin_relational_probe_v1/report.md,1,2,"[""Representation"", ""Scope"", ""Closest-control preference"", ""Control within1 DeltaE00"", ""Control within2 DeltaE00"", ""True-color rank association""]","[""color36"", ""unfitted descriptor"", ""64.85%"", ""66.15%"", ""63.48%"", ""0.2516""]"
